1000 10000
903 663 235
581 379 8946
772 239 5243
576 579 8015
557 16 6678
500 327 2033
89 735 2057
632 712 6549
71 960 9857
791 775 2942
774 677 2604
8 610 4334
306 381 9573
900 956 5503
914 864 4518
944 363 2844
976 803 4930
384 434 642
933 857 601
141 999 9376
83 772 7404
38 132 7013
372 789 9393
296 688 7348
798 954 3211
316 897 3925
511 224 1079
441 607 8513
82 891 7369
34 32 2367
761 114 4491
165 503 3974
177 874 9762
922 169 9801
621 319 2106
184 986 7002
108 496 5577
539 288 3536
51 721 3778
771 755 9809
489 867 7274
331 31 8777
304 560 5002
417 481 5523
218 101 5841
675 284 6826
677 744 7673
605 282 3313
492 684 8033
270 806 5139
430 646 4006
704 977 8388
832 632 5299
833 49 7779
707 618 2232
899 292 1867
76 320 6962
749 277 2243
413 768 5278
797 37 3435
936 467 9081
293 522 3057
680 705 5688
331 537 3088
109 596 8705
692 494 7349
559 570 6020
520 670 296
115 82 6416
744 878 1804
179 165 2622
259 457 6143
667 489 3847
706 819 736
794 279 2331
850 971 7176
550 881 5745
570 752 8414
865 218 4847
632 962 6725
436 492 8241
57 750 698
552 768 1538
750 473 3356
485 618 2986
167 468 6308
695 17 1540
439 938 9292
205 155 4509
51 786 8822
127 221 9313
368 630 1414
417 181 4533
954 930 8006
661 767 3975
646 285 8442
306 979 7811
845 770 1748
136 974 3254
997 376 6040
170 855 4612
835 574 5241
600 990 421
133 295 6703
490 307 8469
464 952 753
258 257 7084
68 102 6853
167 589 1178
421 937 8553
812 107 4759
423 941 1684
664 540 3673
84 24 1319
786 513 1625
606 977 3929
711 234 4537
794 653 4990
998 171 4579
175 591 515
79 402 7973
838 825 9913
521 840 6805
546 923 6828
216 61 4341
841 18 9669
121 728 1254
657 873 3258
647 870 7428
577 44 3371
443 123 7124
416 312 3300
680 184 7139
484 729 5414
664 297 4826
356 137 3843
24 609 5923
629 265 1795
886 263 1017
313 191 8412
35 634 2534
159 401 7197
458 80 1381
597 916 1461
362 579 8757
187 934 1245
29 309 2853
303 937 8118
450 174 4732
466 838 923
877 873 9908
763 383 3308
959 840 3739
691 788 8006
152 149 2936
908 335 9221
153 716 2881
357 370 5169
826 819 9342
558 636 9180
832 513 4404
739 627 5786
398 937 2977
488 628 6765
846 779 5265
781 38 6952
2 542 2019
234 899 6388
403 724 8207
744 633 4842
275 464 4706
30 554 332
167 303 5269
144 143 7248
260 988 1378
876 768 2767
827 121 6309
845 355 7559
233 109 4634
791 852 2267
632 479 4082
690 508 9988
21 675 9642
641 170 6784
240 429 2123
617 656 2243
384 483 6363
44 679 69
602 911 2177
235 53 8381
853 37 7859
287 726 7718
626 98 3744
267 91 8913
403 330 2693
525 947 349
767 682 5183
482 725 2861
902 326 6124
431 912 3176
163 117 5212
21 755 6937
90 380 5035
834 998 1125
98 400 8806
143 277 6752
491 395 433
673 876 2509
885 130 4186
8 560 98
184 722 1566
395 94 6320
684 535 7051
70 720 7048
546 818 5800
351 960 9076
455 802 5470
239 826 7698
748 710 5827
933 718 4738
382 901 2811
947 647 7904
618 330 438
668 751 4158
68 296 4327
219 647 3638
646 101 2439
467 339 2264
164 438 5973
342 371 6042
79 752 9294
889 51 941
144 668 622
934 688 9725
443 107 3020
769 325 2018
758 970 3470
196 436 7809
811 952 6598
135 293 4968
177 724 2072
470 964 3122
762 108 7141
736 393 1180
460 835 2286
479 955 8962
849 712 283
318 259 1719
478 69 22
76 203 4666
395 379 389
466 201 2705
939 314 3164
432 401 8556
611 860 5742
249 691 2696
562 539 9407
845 856 4665
915 334 7085
936 761 6287
953 155 1018
694 621 570
398 911 5883
561 342 284
468 305 3495
209 905 2185
904 466 1075
662 662 7283
678 576 4968
762 863 728
400 168 5882
769 861 8854
338 258 2765
573 170 7458
856 637 7762
702 845 5018
239 100 1836
313 113 8497
595 790 9425
562 903 4639
641 654 8806
523 423 8666
376 760 3275
492 684 9444
950 539 8432
63 593 9628
81 831 5727
916 143 8839
764 90 9980
188 3 6234
827 644 240
632 518 6662
650 245 8773
924 737 2457
368 38 4347
151 100 7939
779 532 8121
505 799 9616
696 563 9705
27 102 6059
613 928 3054
852 912 2923
865 561 8168
637 484 7904
445 203 5941
144 354 6392
434 132 4276
555 988 5074
170 35 9988
226 62 2090
636 26 2369
690 877 3280
612 93 6192
131 81 1676
34 526 8230
326 21 7935
70 454 418
697 360 1406
122 529 8792
110 106 6205
551 742 6230
271 783 5458
903 746 550
94 877 6631
121 910 2508
351 588 8880
637 9 7333
55 705 5045
460 826 2573
251 287 5031
456 837 5772
37 460 554
495 362 8651
396 455 5527
378 576 1789
885 278 3376
764 266 5736
449 320 440
493 131 5265
417 734 6552
799 189 2740
570 577 6199
475 423 6560
126 819 6367
4 196 7294
792 433 3923
167 196 4188
902 996 8508
693 840 4638
310 609 1371
861 407 4911
952 329 1488
503 155 2910
414 632 6080
780 636 1276
73 427 3708
347 946 2255
535 199 603
42 892 3794
31 201 4402
754 413 161
664 716 489
503 218 4995
765 632 5979
844 411 2614
119 836 9392
178 182 9689
785 68 2888
387 461 5779
180 492 6331
934 245 1095
94 908 2810
934 763 4028
280 527 7659
258 722 6421
223 193 7608
615 370 5142
303 154 3209
542 892 6670
672 424 6513
2 357 7757
96 450 8016
906 735 8778
285 14 5656
295 272 8378
715 846 4570
675 460 4291
816 115 9797
376 656 8040
45 680 6463
557 681 5819
665 129 2620
681 386 3706
810 670 7720
818 316 3343
195 30 3188
116 56 3000
758 871 2466
554 599 4473
594 995 1152
408 552 8833
227 568 1313
198 248 5050
256 410 4071
975 227 2386
669 773 2767
208 240 2823
207 997 4045
24 551 9643
497 496 2638
648 903 9541
832 481 8108
144 679 2708
545 934 8469
615 260 1047
1000 280 8819
767 487 9058
941 46 6054
985 69 5956
980 917 451
969 565 8706
861 396 186
320 892 216
27 436 2501
847 51 4760
893 402 9391
711 168 3230
120 460 9275
526 797 2695
481 128 7964
284 96 3528
989 308 7275
174 627 4166
742 6 5602
242 852 2004
354 745 9405
744 807 6925
973 279 3736
599 804 7532
646 636 659
609 919 2106
488 259 1413
762 785 3040
928 526 6045
881 767 8896
236 120 8992
640 216 5151
916 540 6429
652 491 5232
535 136 3867
194 96 2786
651 583 3396
64 344 3180
455 623 8705
499 855 2472
746 90 1943
90 82 6510
240 349 3050
668 1000 3540
899 887 7027
117 80 1474
254 82 4056
650 145 4751
829 599 7726
534 449 8580
357 547 5670
651 636 1103
513 875 5451
562 894 8803
453 792 8689
831 260 5768
304 514 1201
711 163 7346
461 343 6296
186 228 4097
118 584 9643
139 587 8278
241 99 1504
691 12 9397
845 464 3540
533 646 7799
652 949 1312
853 659 3826
198 471 2169
845 9 1396
941 126 332
583 616 7270
212 856 2368
715 898 1379
111 743 4194
650 275 7839
801 927 139
464 131 5149
290 680 7619
810 524 1627
557 817 2104
888 399 4719
157 963 6926
876 677 7824
606 140 8918
151 141 2544
989 941 822
479 405 4952
627 46 8631
598 855 8155
224 411 323
680 651 5721
398 159 8035
676 387 9712
499 992 9203
768 143 7343
311 483 8284
133 962 6040
436 940 4437
67 537 9291
573 113 1053
895 792 55
967 541 3566
2 216 3952
65 66 8943
267 833 5437
609 496 4920
244 980 233
635 415 172
71 833 5061
713 405 173
766 651 316
172 618 3856
737 971 424
40 35 1489
335 301 8674
771 261 4521
42 857 3500
274 491 3266
798 562 6099
858 274 2855
382 391 3858
697 915 8475
904 651 3797
327 43 6831
168 377 9483
841 147 9095
361 189 3951
212 814 6442
477 611 7355
927 820 9628
134 553 3371
991 249 2285
817 505 6287
613 183 9329
795 350 6705
277 542 204
371 902 8392
674 465 4205
115 294 4168
469 572 3339
448 705 1892
818 695 6492
454 863 996
741 475 2179
421 269 7880
126 897 422
329 620 675
72 293 2140
628 759 785
147 579 6356
486 26 8061
729 196 6107
220 649 8970
568 741 6796
98 162 6417
329 287 7313
750 967 1284
425 390 5928
916 369 7686
700 516 6616
55 353 9642
467 81 9189
926 652 4837
247 571 5578
42 20 739
458 349 3377
123 98 3695
758 874 84
686 789 9452
723 840 2319
339 247 5671
332 713 4103
520 990 7755
708 236 325
285 278 6697
375 87 2045
103 561 9494
797 319 9720
232 4 4860
36 78 5700
354 768 4946
377 99 7010
479 970 8000
233 678 3235
910 314 5864
958 689 2303
2 791 9863
847 940 6181
566 171 3536
426 206 9614
125 912 7381
422 288 6480
783 766 8801
782 351 6478
369 612 7792
584 569 3480
886 922 9622
749 768 3561
929 686 8084
465 111 6289
430 587 9552
810 360 839
641 142 605
442 924 9307
271 644 918
62 227 8486
893 465 407
515 213 2526
427 493 8211
510 309 2321
151 738 3259
702 548 9618
893 540 4760
849 333 3035
155 604 4030
72 665 7256
909 910 7720
667 776 5284
192 202 9777
403 64 1085
75 566 8823
686 619 6722
303 511 7613
414 359 3946
448 865 4901
477 936 5565
85 196 4826
156 862 9601
440 406 9803
216 808 6218
652 234 5135
826 919 9753
547 574 7264
512 987 974
457 787 3839
357 615 3126
273 51 3674
99 207 9535
51 646 5940
205 213 1099
422 864 3685
556 690 603
661 588 528
276 99 5515
249 907 7653
439 615 8267
917 240 7318
590 690 2524
476 740 5521
768 945 6085
218 718 8948
902 274 1989
857 286 1929
384 561 6379
898 161 5638
550 952 8252
169 868 8843
486 809 9532
361 284 6272
233 51 1568
317 269 5285
616 522 8910
957 378 2195
885 114 5107
615 363 2268
252 265 219
856 433 8438
698 270 4246
230 982 3529
853 214 4932
772 882 9552
56 497 1073
318 453 2803
512 689 8916
971 304 1278
238 907 7542
808 762 2326
245 460 6595
490 41 1928
18 245 1141
301 368 9374
852 423 2871
277 92 2675
79 956 716
346 926 3371
975 163 6277
869 322 391
194 566 8202
141 55 9242
68 424 8838
561 725 2205
934 576 979
804 852 4071
831 282 26
546 627 303
268 602 817
544 470 8138
286 15 703
487 155 9109
80 575 532
917 135 6256
473 68 2184
804 224 9387
226 406 7021
603 303 7647
905 570 1600
721 465 6421
858 751 4436
912 237 4942
20 317 3516
551 585 4002
159 410 3070
694 213 2645
432 438 9050
452 40 9352
99 296 6921
50 16 737
471 225 8487
258 136 1076
199 155 7744
67 57 3680
68 567 1089
489 260 3653
133 692 5442
534 143 2833
885 593 6128
157 643 6143
894 465 3719
732 722 6854
807 272 7360
902 690 9417
582 758 1983
670 246 3595
323 731 7286
116 264 2780
949 501 7725
76 657 7367
571 902 7183
289 986 5256
495 144 2879
854 46 3569
622 627 1326
957 648 1923
551 322 1653
836 438 2269
967 386 6769
691 461 4777
409 383 679
943 672 2016
198 166 7159
77 371 204
645 993 1182
322 949 1182
244 499 7503
249 686 8292
517 4 3677
285 695 2490
61 455 872
91 398 8895
106 947 3412
617 23 1783
172 19 6127
354 340 2075
887 936 5925
389 184 4962
33 52 8317
709 688 7363
550 100 5818
774 543 3567
668 648 9513
80 264 2888
214 436 906
340 141 7598
766 27 8533
42 767 8068
3 799 2119
671 860 158
34 761 4257
851 534 7799
769 202 2799
281 633 6414
520 846 5201
426 185 6693
23 950 5719
907 991 8838
974 345 7988
444 15 3199
601 400 6960
209 602 6493
8 370 7046
158 3 5678
571 522 523
772 947 7707
464 321 2008
535 227 9350
724 200 1046
63 643 5413
614 595 9812
573 804 6414
417 163 8783
815 672 2785
492 242 1307
367 365 1605
73 181 4926
433 67 2504
782 142 9704
828 204 7698
240 169 6645
403 93 4448
816 510 7962
951 676 3633
87 167 4226
745 533 4943
350 958 2475
627 742 2541
130 523 3034
185 702 5589
235 293 9758
879 696 8850
678 863 5711
991 813 7386
975 900 9553
200 644 5437
494 345 2746
968 971 3487
508 453 3362
893 989 7063
482 575 2708
239 453 3755
88 482 6617
799 824 2782
184 798 5033
88 350 4676
525 843 6021
270 811 343
109 670 147
470 563 1488
884 44 2062
591 634 8515
345 721 4348
314 871 1172
447 407 5321
479 494 4670
154 370 513
526 992 5323
221 100 4344
719 569 4258
206 452 653
268 395 3286
134 91 7359
481 404 2229
4 850 1635
325 680 1481
994 834 850
858 711 8841
532 931 5292
876 2 860
133 207 1664
786 474 4058
423 607 8148
781 440 6904
10 795 3105
996 119 1785
476 465 3970
678 322 2032
870 854 9963
162 81 3316
21 565 4522
36 702 1996
93 125 6954
593 905 3745
848 266 3540
304 614 8010
440 89 5474
409 118 9148
441 988 4353
755 149 1785
70 521 9349
943 557 4051
938 1 9175
244 945 8431
988 144 7697
527 448 1310
537 239 750
362 648 3220
861 440 1207
213 546 2707
997 967 2227
698 909 4135
100 199 2488
274 794 5432
56 781 8928
104 660 3375
413 548 9613
515 261 1612
734 122 1403
292 686 5300
998 35 6618
576 732 9879
63 831 7077
550 456 4222
333 511 2354
260 615 5013
986 379 2912
951 245 5173
914 978 7294
317 269 9979
968 618 5013
586 194 8096
464 256 6926
892 157 9733
113 489 8596
466 749 7562
831 734 7940
742 684 3185
914 950 6514
207 266 9135
538 233 3752
902 170 5297
998 633 7904
275 876 412
8 988 1901
955 806 4001
516 636 86
807 377 6122
343 291 71
857 849 9688
343 738 3920
446 640 8442
95 989 426
998 263 3302
762 622 1289
662 576 9446
14 91 81
99 250 8810
220 592 4452
290 448 652
977 142 7390
249 588 6029
42 682 1017
467 31 5631
768 792 3253
409 805 5180
854 818 2623
287 917 9872
448 488 6463
899 130 5263
550 106 5404
291 706 6991
671 747 8024
39 566 55
670 333 6198
274 93 2003
453 947 4172
427 585 88
298 32 4928
761 282 6057
23 183 9514
778 474 9220
769 144 6318
144 183 4883
198 204 4568
748 477 6660
102 281 6958
273 708 5542
713 5 3925
640 117 206
696 491 1389
209 269 1214
780 389 9357
450 532 5891
332 82 94
899 181 7922
559 282 4555
516 554 6262
410 618 5618
334 257 9087
892 304 5577
280 865 3197
493 996 8937
201 445 4469
444 777 8902
889 27 2082
811 937 8715
717 805 6620
978 214 2238
947 899 6846
33 790 6502
962 421 4366
510 265 8713
447 818 3158
267 261 5286
520 149 3312
953 311 6601
667 27 9405
286 356 3618
875 655 5868
721 687 10
222 1000 7430
939 862 2047
651 308 6864
808 574 476
445 445 6624
109 397 2287
709 63 9313
113 700 3021
82 575 2675
949 647 3713
958 868 1713
740 158 8926
786 808 5233
1 968 4158
476 412 4602
451 872 4998
737 580 412
402 44 1111
422 125 2037
96 426 3683
160 735 8902
224 826 2059
149 963 8219
381 963 4186
890 790 7949
491 241 2821
840 329 1752
251 730 7796
362 503 7272
398 950 6049
433 110 7784
334 333 8961
393 482 8924
611 214 7238
148 104 8028
448 946 4268
268 786 948
372 36 4678
519 749 7532
790 499 9482
839 931 6943
974 264 1627
934 8 6108
209 618 4674
447 765 5129
474 213 2074
93 832 6859
40 555 9895
69 73 8643
601 863 1493
434 53 9423
376 26 7687
2 311 4694
462 520 8664
487 318 3780
615 791 4344
688 883 9528
547 274 1082
793 343 3155
435 943 9369
928 376 9421
702 103 3798
740 456 1460
434 917 1331
449 403 648
228 17 3790
924 705 5024
451 603 5298
532 395 5640
38 181 9934
758 460 7661
530 162 5763
679 901 2218
139 686 9487
821 134 2241
821 714 5610
610 637 1666
634 87 7268
283 970 8662
922 360 7194
855 117 1654
867 647 7815
629 677 6067
198 815 4753
36 988 5238
277 808 4951
238 769 4587
903 754 25
170 36 5995
183 957 8354
376 163 6470
381 29 2468
547 9 145
614 559 7311
718 946 1650
955 574 7457
906 811 7578
844 713 4331
869 234 9367
863 768 4675
568 496 190
389 876 3570
857 423 6931
353 388 8841
15 105 8786
665 59 5360
473 316 4170
50 160 3235
733 28 3468
451 242 6236
477 809 8731
666 197 8958
588 405 4732
518 757 2119
358 124 2223
495 788 6634
854 612 3949
376 14 5108
962 746 6487
781 548 7728
368 24 9888
450 690 3085
408 277 2489
139 146 4598
258 855 3073
832 349 3212
465 555 8823
766 282 188
873 243 8933
712 23 9832
439 391 4856
679 840 6897
763 599 3173
603 738 9670
552 347 8876
624 178 3224
187 995 7130
10 760 8411
197 984 3005
482 695 4380
313 486 5122
168 164 313
64 278 8912
588 880 2001
609 784 1699
484 759 228
60 946 4222
189 307 3981
952 503 7317
308 336 8011
687 1 2848
160 520 9011
473 936 8640
736 875 1520
736 484 7655
434 319 7413
661 378 6710
235 919 8016
567 870 7871
883 529 5206
246 216 2558
93 375 2078
456 199 7013
95 934 6887
966 21 7722
972 806 2041
385 819 9418
94 53 9688
462 619 8557
332 854 4438
889 99 2653
447 191 7379
524 998 8930
888 445 9863
126 410 1236
848 382 2041
888 118 8859
657 563 2263
345 24 9882
253 355 1735
690 244 2185
694 42 7727
425 917 3725
354 804 5169
568 281 9930
803 128 9311
196 367 9780
54 376 5343
317 72 366
550 676 9073
636 718 6668
820 411 5709
546 187 4625
270 540 6780
790 460 5412
720 614 5540
382 809 8258
162 863 2985
504 531 3056
221 80 9732
293 715 3801
312 534 5211
20 431 6750
996 53 4641
127 842 5100
539 913 5714
430 295 8522
39 808 8736
24 663 2266
79 235 5345
162 880 2411
962 191 9296
525 211 3727
274 558 5779
914 37 6972
366 575 7237
79 356 5883
952 394 2690
688 417 5704
953 848 8938
650 361 7817
60 675 9008
356 551 4570
434 176 5479
564 89 8515
887 806 5441
123 236 1796
5 188 2190
46 875 5958
749 179 9805
687 828 2518
855 240 5192
214 947 5742
135 380 917
614 295 5357
480 181 515
921 304 5750
68 660 5937
609 706 6163
567 454 2342
723 492 2521
240 699 2760
783 912 5058
524 47 6789
792 12 83
501 491 8264
15 763 4919
764 831 9578
53 439 7635
215 5 2089
908 80 932
429 319 5630
540 102 7894
598 977 5940
386 121 4303
821 973 8793
84 987 7556
354 102 8738
931 154 8176
566 369 4533
6 628 7612
289 56 6282
271 948 9383
164 545 1712
455 282 4184
757 102 2156
549 537 6142
456 890 4595
545 173 749
721 90 3469
605 447 5096
216 735 4504
849 5 4451
584 168 6347
295 622 628
830 730 82
985 279 2970
478 86 4212
72 631 3384
172 703 4473
992 307 2271
88 874 5005
591 722 7362
393 657 881
739 951 1503
718 132 2584
151 116 3862
121 945 8300
332 17 8282
67 540 8336
891 532 6642
161 971 9867
165 913 7940
878 305 6597
759 395 3899
613 112 4031
196 615 5498
410 735 4443
709 418 1811
342 484 8350
677 726 233
670 886 6203
888 402 7115
827 280 3771
775 38 6165
26 650 7629
408 845 8243
905 254 7329
699 314 2746
509 655 581
211 331 5306
443 1000 9191
646 239 9944
112 66 2223
883 192 3260
47 217 7261
675 624 4106
269 881 6711
597 579 7025
342 88 9679
274 298 9362
931 92 2713
473 89 5952
417 201 3369
639 83 1560
251 481 7129
511 508 4104
968 776 4336
679 725 5915
703 418 3354
733 692 5003
446 622 1094
159 95 4183
462 863 7735
830 501 9169
741 103 1001
869 966 4508
325 933 636
660 963 360
926 665 2777
279 750 4820
633 195 5442
79 705 2888
261 166 750
347 995 7602
515 736 6705
515 956 8022
375 280 2954
10 940 7269
721 865 5285
849 496 3034
669 128 2581
462 206 285
701 818 8451
802 164 445
403 30 532
459 545 9488
480 919 4119
786 280 2410
54 1000 6627
338 200 6474
724 220 601
304 33 9159
588 733 6328
38 886 9844
835 289 8873
718 99 769
557 931 3687
676 68 966
437 473 9317
63 162 7869
536 885 5088
489 540 5473
999 128 5557
326 517 2443
521 703 83
394 421 5181
162 977 8463
201 4 6530
518 441 9354
187 503 9516
55 391 6400
494 879 8940
966 229 7419
523 554 3935
317 427 7990
399 820 7410
579 333 4386
394 533 5742
275 403 1182
629 589 36
144 995 2426
895 488 1656
186 806 6884
956 680 790
243 996 3216
232 394 9387
641 324 71
378 69 8956
119 344 3358
652 972 5298
688 467 6292
113 361 4131
121 899 4288
356 854 5967
145 96 4314
712 679 6707
450 319 7383
521 49 8451
476 519 2794
185 171 6117
482 858 1583
773 322 8296
903 442 1546
191 798 8751
509 294 199
823 358 3877
881 807 3548
615 679 3596
66 506 6114
211 690 2284
680 171 8493
262 943 815
909 198 7256
454 740 7405
557 600 5699
755 422 4408
631 655 6566
178 269 2245
773 686 6750
239 249 3440
874 928 7610
367 541 1905
181 450 4102
436 255 1193
193 811 2792
243 917 9566
650 548 8220
215 725 8840
459 850 9878
561 88 4126
1000 961 405
961 327 3945
865 859 5746
318 647 7353
510 839 7515
302 81 6432
219 82 4331
790 296 2055
629 107 2256
858 667 8343
335 18 1656
739 978 4334
36 195 7193
133 512 3839
837 374 1677
704 27 9109
135 245 4190
465 34 3485
871 14 1943
127 872 3609
821 558 978
476 649 8956
810 684 2150
354 168 1013
192 5 386
220 708 9412
328 194 4008
517 10 6041
353 880 3407
296 358 9630
256 179 5187
234 6 6835
541 167 4870
690 520 5038
54 711 7394
440 930 9453
203 257 7646
211 125 9007
603 478 9238
9 125 596
990 380 4126
177 965 1483
363 505 650
233 546 5169
622 600 5232
367 391 6161
819 945 9770
816 507 246
174 110 1075
411 470 4199
358 812 5931
483 988 895
966 350 752
967 934 1297
135 907 6248
366 273 5990
879 443 9935
1000 258 4793
245 431 254
320 194 9724
518 551 5535
800 386 2874
47 703 8575
798 669 3861
446 155 3767
694 873 8392
683 751 834
969 750 1444
762 346 9226
15 665 3419
90 535 7322
976 334 8707
201 380 1761
776 529 781
636 975 935
754 668 3807
145 702 1909
979 23 8658
422 784 7004
647 150 8020
418 240 5906
739 567 240
797 768 971
557 543 8852
689 530 8826
623 283 9845
430 780 7898
338 758 2920
348 531 6055
703 529 1205
74 946 796
980 36 6714
571 832 5481
893 740 8375
744 428 9256
569 403 1891
765 832 4670
663 521 4779
934 220 7309
989 274 7837
545 348 9783
692 327 6818
405 249 4002
886 141 3093
612 885 8521
868 805 3923
758 570 3106
779 232 7978
557 517 3550
865 505 6823
53 401 2170
187 92 1848
357 849 2448
358 86 8589
450 697 5473
322 564 4629
596 673 3198
701 451 1781
31 359 3298
580 223 154
402 276 3555
924 814 6998
123 170 846
571 527 6931
511 329 9980
335 2 2895
963 598 7568
161 650 1370
293 680 2729
942 259 5303
96 13 6930
2 288 3744
351 762 8913
197 684 2792
479 194 8472
458 528 4473
353 843 1070
272 355 7720
993 647 2399
73 589 5010
376 36 2374
657 389 6661
752 739 2422
17 287 8458
808 118 651
279 927 3531
751 279 5373
173 902 5727
892 895 2725
642 319 9665
3 46 3052
376 703 6440
388 806 9531
162 822 3169
619 981 4286
621 259 9213
151 362 843
523 534 3097
601 777 7343
678 770 2661
342 773 707
394 500 4761
185 888 8566
715 401 3740
236 19 6720
521 639 2331
85 790 8692
280 664 9577
376 617 2705
70 294 474
730 987 4246
788 380 2746
900 917 8985
818 631 5385
557 218 6755
276 739 7393
606 175 3534
649 454 550
577 181 518
281 250 9811
107 332 797
352 471 6529
449 371 3445
433 540 7427
169 96 1645
923 723 6735
668 681 1909
201 329 715
102 258 9895
619 538 9497
429 644 2180
578 348 8650
106 148 6372
902 933 3911
680 101 5006
324 376 2729
58 43 5761
319 243 6441
33 697 698
279 315 7588
775 96 7583
954 673 4930
956 130 1430
327 383 3362
238 62 2462
243 386 1837
323 795 5231
435 465 3474
876 497 2522
573 128 3836
160 254 9931
743 560 7955
24 515 8084
453 841 2818
166 78 6880
628 673 4617
816 347 2763
47 782 3228
872 657 6724
393 581 2203
580 741 6457
511 835 8016
817 210 5530
253 15 1722
70 180 4152
949 159 4176
917 327 4522
680 725 3655
907 596 1663
982 340 9244
185 271 336
641 781 2522
8 950 731
537 202 2745
258 271 1925
761 572 3435
936 488 2761
810 167 1485
464 73 9432
479 407 2771
74 591 8042
761 583 5174
282 590 2123
12 126 9676
109 735 7947
33 496 2870
467 431 6357
580 592 3876
64 408 2300
496 886 4706
618 311 3296
659 71 878
185 352 5467
659 715 8944
335 823 6679
633 207 5526
502 26 3308
210 605 900
85 668 4659
385 515 3544
442 133 2206
738 143 8276
967 327 627
434 338 2693
729 24 4516
759 656 722
284 509 1099
944 718 5703
195 155 8723
853 891 3237
748 332 8369
953 421 8512
228 388 5190
206 173 527
898 901 550
765 660 9557
839 295 4065
937 590 3135
992 136 641
66 988 2531
654 87 6214
375 39 8635
238 618 7022
427 175 9546
306 425 2446
207 189 1457
116 379 2104
180 668 4045
666 659 8181
306 76 9168
836 729 3255
402 455 2645
36 692 9263
409 471 6437
954 776 3213
751 334 1402
560 449 780
663 981 8799
707 646 4809
239 952 3884
407 139 1965
13 540 7419
9 927 1463
623 335 2933
412 640 5060
624 391 8393
25 950 5194
157 964 3174
307 22 1819
116 261 8122
999 19 4613
315 383 7504
86 391 1783
548 366 8117
480 777 5109
539 400 2499
283 777 800
476 285 2115
649 591 488
820 706 7748
293 57 2118
257 723 6852
761 808 4595
895 355 960
11 186 8736
471 76 1135
321 359 2263
472 186 6547
586 187 5490
74 358 1195
173 650 6603
643 259 7326
494 371 3485
440 265 192
399 627 377
134 98 1805
621 418 6515
235 890 9700
782 827 886
271 252 4595
817 777 6245
772 419 5855
449 264 8225
933 704 1489
124 454 115
853 588 9212
657 560 3982
171 794 8871
222 927 8697
460 549 3949
54 718 8725
650 489 1495
504 937 2758
728 221 9813
568 697 7267
683 549 206
246 557 9765
227 727 910
449 300 189
146 759 6737
446 165 4454
170 814 6294
16 670 9582
773 397 7803
938 317 7499
204 999 5399
761 596 6955
877 823 5033
786 271 9332
974 768 3443
63 213 5607
868 734 4772
162 749 441
743 874 7190
897 163 6506
395 366 4856
793 126 1451
99 2 6625
131 139 9248
463 465 8015
257 879 9580
863 746 6313
634 907 2414
75 2 639
616 898 801
121 645 6518
976 789 1643
778 888 4996
403 18 7486
650 832 9302
664 88 7180
595 302 1926
908 936 6184
673 362 9537
311 977 9787
111 449 4431
628 776 1571
622 553 5458
969 955 3828
454 956 9659
108 972 9099
287 566 1400
564 825 1335
748 497 2048
636 807 4376
422 917 1176
204 896 951
775 517 1504
232 485 5810
59 291 3118
70 398 5089
168 684 4006
567 600 9831
254 699 1327
653 334 5486
29 108 402
556 311 5298
507 85 8166
362 669 7651
523 79 293
640 148 2690
80 667 4725
86 234 8324
916 839 6022
594 491 3708
79 871 4815
833 427 125
482 285 7562
647 646 6230
297 168 6308
589 160 3808
630 239 1474
355 324 7059
30 591 1897
404 185 740
111 615 1610
925 447 8388
401 928 5672
962 575 7669
191 223 189
851 164 6348
658 793 7586
483 499 7910
542 529 9852
790 284 2036
529 394 2651
491 318 8449
230 718 8377
254 32 3303
922 222 4525
110 424 8688
809 433 4833
395 916 7683
656 809 5563
507 598 846
895 479 7239
545 321 5908
345 550 6978
721 155 8009
23 77 1582
900 538 4006
939 347 5438
123 93 3705
806 748 9513
368 254 7463
566 148 8293
156 44 3613
64 389 4514
393 461 3021
753 836 4097
686 735 6986
691 25 1684
481 148 5776
185 953 3523
50 672 1129
512 589 628
156 745 4672
120 160 4412
633 552 8224
653 656 3059
101 341 6145
439 384 6170
122 864 4317
250 400 4621
124 801 6292
252 664 2881
880 819 7977
903 938 1136
666 923 2039
889 927 8694
300 380 5386
444 818 9769
613 291 9984
929 892 9736
549 16 8536
193 267 200
425 498 9370
401 752 3308
536 417 9230
926 658 6508
619 957 2887
4 400 8056
125 365 7347
108 645 5590
195 194 3605
731 738 5224
282 162 1073
651 914 5825
958 801 6593
539 726 1602
47 696 7558
285 51 3310
341 175 5026
39 635 670
628 829 1215
233 911 2952
808 192 1465
880 843 8378
704 152 7530
649 43 8255
250 441 1950
160 725 4001
821 417 527
846 455 5161
515 435 342
730 19 8252
33 826 1796
498 57 7638
227 761 8141
757 761 6183
363 362 4623
313 521 2700
665 693 2116
543 538 2923
56 405 709
397 134 9079
1000 518 6904
795 15 7960
784 594 8072
277 702 184
459 64 9546
434 728 6418
133 392 4111
600 287 7648
874 342 4052
934 90 4537
12 89 8407
915 236 4421
227 371 6366
650 647 9067
186 106 7131
731 891 8858
148 375 4602
610 974 1240
610 200 7581
13 133 6670
902 145 3110
308 411 2345
80 989 4716
446 991 8362
512 176 5819
994 258 1709
204 757 5083
157 367 4409
396 976 8960
328 988 9444
997 889 8588
106 548 2351
803 628 2339
518 73 5681
